@relation sea

@attribute at1 numeric
@attribute at2 numeric
@attribute at3 numeric
%class
@attribute cl {0,1}

@data
5.463325259,7.430643053,8.458690532,0
4.579102393,3.477875382,8.327395383,1
2.84546385,7.413736098,2.415483742,1
6.343668048,3.27716659,7.166350901,0
6.703114927,3.40496444,2.269038835,0
3.122851959,1.64236307,1.760980536,1
4.686761826,0.801159165,0.297424863,1
3.138047615,0.878894187,3.733079472,1
6.49886968,7.512398691,1.38081914,0
6.088871182,0.917147621,9.420057591,1
6.566455986,1.277512931,8.567760473,1
0.368885833,4.941037381,8.04138613,1
7.943450657,4.742173199,4.99625859,0
5.811611349,7.948333114,2.692783849,0
0.116302986,4.324900385,6.959952993,1
6.717876113,8.374573987,8.804399046,0
7.970607985,1.454294577,4.740312046,0
2.290813892,0.196507521,2.013629706,1
2.138868008,7.935980699,1.379714647,0
0.960948114,9.584700189,3.453826046,0
5.065464321,0.038363049,8.876779114,1
4.814840837,8.665133675,2.391095835,1
3.974349028,4.195078239,1.976652232,1
9.575780091,5.849540161,0.447190824,0
1.943118147,5.476587821,7.682258681,1
3.002752922,2.149719418,4.507670283,1
1.949469022,7.848539115,2.615913805,0
7.012301525,9.926548526,0.746343163,0
1.307065437,8.802926218,5.651654519,0
8.863761227,3.112284838,7.862661012,0
3.937575099,3.038322147,1.475078963,1
1.093183541,8.268829556,0.288343784,0
0.151021709,5.297475919,8.624272469,1
8.585100798,6.388210837,0.731904872,0
5.567979339,5.238362784,8.074174914,0
4.065739603,1.74190963,9.40774409,1
2.042374781,0.275997763,2.687297879,1
3.379721138,4.354570636,8.351484483,1
1.795973984,0.373765412,2.863381168,1
9.757844384,3.902965467,3.137122768,0
4.125797603,1.571532771,6.136609772,1
2.687125291,2.370750636,5.255270596,1
3.859666583,7.898780453,6.036103641,0
1.141762996,5.367654038,7.843574625,1
5.003181948,8.363183363,6.937076519,0
9.284569521,5.870533092,6.618764883,0
9.376179798,5.575069612,4.87192458,0
6.509583855,2.736308533,5.399375105,0
5.765778299,7.821949149,1.47585748,0
9.051201256,3.960808971,1.218170503,0
5.201107219,2.187264057,3.233574782,1
1.3692381,9.400653105,5.927409412,0
8.722163739,2.483347085,1.064988898,0
5.816067995,1.717050676,5.267957326,1
8.062199722,0.97674148,4.691345362,0
3.41470791,7.959654493,3.880047748,0
1.175581931,7.503412985,3.13219646,1
1.923081754,8.699179156,6.751762785,1
4.48693496,8.301511581,1.258508279,0
8.227112975,0.589795792,4.497747038,1
6.98104163,2.923117217,0.047460935,0
0.44809926,2.896099528,4.706737376,1
8.765201397,5.156187041,1.026202508,0
2.300211943,2.494758947,3.140887072,1
6.804238884,6.543352315,4.376355457,1
1.507797593,0.193431576,1.804774562,1
8.046013648,2.013305711,4.788656402,0
9.626361927,2.613752067,1.772317762,0
1.410288162,2.553312408,8.194431635,0
3.913140075,3.061945417,3.479207516,1
1.505801595,0.590730448,3.676998256,1
2.016620975,7.347868201,5.52687023,0
2.840873919,2.336030561,4.269412825,1
4.551654961,3.916639528,7.430071032,1
4.058839141,3.972475378,5.793955645,1
7.299918791,4.615718371,3.083387188,0
9.965253574,0.868620611,2.836288224,0
5.008639327,1.960101637,2.271444047,1
0.453534339,6.274010194,9.167385742,1
4.251271254,3.848259198,5.866850653,1
3.966163043,3.800518516,7.005614296,1
3.162544326,1.461096064,1.537710304,1
4.140784769,8.760485085,8.837292463,1
6.067042287,6.535575412,7.999391866,1
1.438555492,0.166757068,9.834431705,1
6.959780435,4.116920397,4.388486436,0
4.697275567,4.056609133,2.071565677,1
3.773641248,3.043966982,6.913001121,1
4.193580428,7.266652006,7.902622989,0
0.933276792,7.824643832,7.940340119,1
0.804502291,3.130266413,4.459710824,0
1.204493523,1.44415922,5.200966422,1
4.733521202,0.024992366,7.56329205,1
2.081988804,9.325314829,6.030202653,0
5.938293124,2.090040122,8.397308698,1
1.92990265,5.687194006,6.045598719,1
2.289634247,8.611206842,2.775666086,0
1.72609607,4.102776692,5.483166313,1
2.580481518,5.022260391,5.732574364,1
3.070612846,8.602027779,2.628089524,0
7.488937033,0.963875368,8.333261108,1
0.865344565,0.662242917,6.000954655,1
0.866827485,5.225998217,6.641762761,0
6.351410081,9.311676715,2.090291575,0
9.279908262,0.092314271,8.731721631,0
2.490845203,4.704005722,0.153463663,1
5.036959342,0.09097118,5.541225698,1
1.896372768,6.390223909,0.502283239,1
5.042214746,1.704289859,9.943975471,1
2.404740738,9.072055598,8.771299149,0
3.611025528,5.994983931,8.850452242,1
4.898136202,6.708911811,0.336167168,0
1.426564174,2.400023224,2.741348627,1
6.405147571,7.067567859,2.697211414,0
3.130081738,2.646018656,8.662487718,1
0.882451971,8.674073746,0.191530069,0
7.382564359,6.277841382,6.793480214,0
7.137620637,0.68554631,4.863585103,1
5.324542469,4.444862091,5.103861557,0
1.813121327,8.777819318,9.076795772,0
8.568428742,2.65194093,6.825139991,0
3.94636901,9.403320268,2.12162256,0
1.754419287,2.265086515,7.527933316,1
8.069430758,1.992744718,2.859142771,1
3.418880689,8.940512534,6.8868706,0
4.43911719,8.683193307,9.754740414,0
9.530474435,0.902697828,7.50863719,1
9.051501693,6.91139779,8.950963976,0
4.177903632,3.304835535,8.903058572,1
3.277742905,2.826336642,9.565427618,0
3.254748332,6.996638534,6.100312033,0
9.0816531,3.028364291,3.678967669,1
2.600120672,7.898387786,2.179713714,0
0.22178112,0.225646714,8.1896433,1
6.354276869,7.466404508,9.671938551,0
0.711857037,3.261234563,0.697916812,1
0.538819137,3.856010617,1.993544302,0
3.538395166,2.692198851,2.198190159,1
8.853078989,8.202021013,4.161635793,1
6.284992614,7.025728282,1.790728012,0
3.117347531,7.583375138,8.440502161,0
7.103124989,1.903789434,9.229304967,0
6.678429034,0.96481173,7.529272972,1
1.739470004,5.448183623,8.724627345,1
4.736013682,4.503644098,2.401957662,0
6.495614103,5.539370994,4.275799078,0
3.363476083,4.81187692,9.556499577,1
1.549548734,0.231385739,4.552616862,1
5.205504522,5.373177899,2.09341577,0
1.591454916,1.792001153,1.356592224,1
3.345877543,1.976615664,4.455704937,1
4.284163134,6.879406801,4.767460809,1
0.608005461,3.334905767,4.222805304,1
2.328997523,5.197946968,1.150442392,1
3.001523454,0.075115422,9.821832372,1
3.854222137,4.428876694,8.111280751,0
3.111304783,8.237548102,3.07318409,1
1.297797362,7.781166773,0.952143166,0
1.649292738,9.817246322,7.289398689,0
4.828275327,0.60525951,6.366921497,1
3.588739127,7.120234379,9.935109969,0
7.878498178,6.843880028,5.859024078,0
4.481704245,6.930660714,8.132141862,0
5.726065145,7.799056714,6.649258572,1
7.710188472,3.874254451,1.16623692,0
6.035043091,2.271462884,0.150249152,1
2.914552498,5.933350228,3.545863127,0
7.7386423,3.319301521,0.973505884,0
1.535570225,2.948450528,8.845904223,0
2.719837445,3.636822211,9.344203472,0
4.59093262,9.662531207,7.832258076,0
3.358907439,9.943232182,4.596525574,0
0.133894821,7.094306971,5.302030917,1
8.060201157,1.348836709,9.038592875,0
1.011867759,9.666532319,7.127171055,1
1.611785751,1.461127344,1.844913817,1
5.622736691,3.010316133,6.428011253,1
9.463473224,2.883807084,3.982640206,0
0.998917351,2.480570452,3.79567765,1
7.328733357,7.603573619,6.809783693,0
5.643068688,2.69085162,8.967031409,1
0.129620185,5.113110246,7.968998045,1
5.173808495,4.086498943,5.619388693,1
1.226404496,6.631824293,3.259653858,1
1.487683265,2.650617779,3.830476849,1
9.146213009,7.071232064,8.68336976,0
6.981560938,8.023246108,8.413301389,0
5.393165037,8.387100491,1.827193594,0
1.020078023,0.299538595,3.881812432,1
3.279455196,9.642750686,3.567753468,0
5.730313787,9.524967613,6.820198166,0
8.014785731,5.323935438,8.483211185,1
9.961991386,8.830675148,8.173903016,0
2.584505181,4.538654744,6.241507863,1
5.207063348,0.68240978,4.059716041,0
0.90702698,0.025245486,0.049189878,1
0.512959143,9.885009529,2.791853554,0
6.514301248,9.06582603,7.590713745,0
1.633747423,7.146715744,0.008593935,1
8.002025772,0.008381628,4.429235361,0
3.137056797,1.148073284,7.340992644,1
7.869353324,7.03226401,5.978110558,0
3.973876391,9.5533062,5.133464625,0
1.451235787,4.699935043,0.175324367,1
1.442898971,2.82406564,7.261922204,1
5.443329992,1.057121901,4.107456433,1
0.632294773,1.880231015,7.862063951,1
6.261256544,3.913788036,9.425569598,0
6.890775962,6.423994592,2.16415314,0
9.110188835,3.277819392,3.577515274,0
0.581549914,3.514979559,2.727522342,1
6.285015765,7.253101404,4.822163556,0
4.635743267,9.747891906,6.159675364,0
0.278075981,3.097475232,2.417525962,1
1.108824277,1.876490968,1.131062499,1
2.026872727,8.030326124,7.946135379,0
4.189948527,1.597758574,3.700225395,1
1.964619211,6.638544721,9.260979195,1
0.071012591,9.52792171,5.832384823,0
2.192561881,5.26350628,5.008446975,1
2.585595444,5.246124088,4.297941074,1
2.949369929,7.875347459,5.900669211,0
1.19663922,4.307049826,1.649611659,1
3.696348069,3.947652436,2.007848831,1
2.15563089,2.564242338,5.53727554,1
1.047238318,7.04078751,9.687408855,1
4.102834583,6.051710969,5.966697278,0
5.213092599,9.895687926,7.664391565,0
7.79741725,0.548078487,4.792088364,1
3.835968552,5.160420724,2.605201522,1
0.401528277,5.522477926,8.368976957,1
5.685474736,9.160648802,8.845157139,0
7.030125279,4.973636474,8.197085043,0
6.244224542,6.642496352,8.069943677,0
1.602792344,3.13688499,9.460760712,1
1.936448665,9.975605131,2.531258479,0
7.186152146,7.313498171,7.97880289,0
3.416236282,2.969791076,8.431429883,1
1.97053453,4.732893178,3.857173706,1
2.663138962,6.801013837,4.870161619,0
7.812473321,8.413750686,3.558756732,0
9.014978591,8.218011802,1.207178414,0
0.591195006,8.239426084,1.516841636,1
8.083222511,7.441553404,5.609253429,0
8.202261081,6.519344589,8.596473878,0
9.115732021,7.717445934,5.149790143,0
9.184898572,7.002147757,0.206394712,0
8.830925188,0.629543782,4.862750395,0
8.745151004,8.241284208,9.765473746,0
2.80957521,4.951411989,9.930417664,1
6.094289245,4.127945268,2.663750769,0
2.708171086,9.061502178,5.1261563,0
3.071155209,3.928578828,4.685937776,1
9.367565331,0.972387474,1.930654504,0
0.943860715,1.76935139,8.913273017,1
6.140134826,4.377391292,2.473152489,0
5.648652124,7.525779466,2.793404629,0
5.493010377,8.968183671,8.645100843,0
6.106346378,2.541050105,7.766355742,1
1.042383228,9.358954359,6.404031471,0
7.113583777,4.619547185,0.686175452,0
8.181419988,1.838975917,2.695754028,0
1.105852758,2.693202953,2.059471352,1
3.491607654,3.192042505,1.162711799,1
9.55563043,7.959724429,4.566885077,0
5.791420079,9.649868405,3.47087286,1
4.264459257,3.367637905,5.685131672,1
4.765590731,4.979837884,9.101125261,0
9.082238597,8.77853459,6.101481755,0
0.980263489,9.28099098,0.725686689,0
6.978663564,9.568136194,0.778827715,0
4.229542687,0.452000808,1.213202871,1
2.747709224,7.365556087,9.239600476,0
6.01712334,6.281592695,3.635132312,0
1.644815995,5.851159432,6.350056395,1
6.950175918,9.790963315,9.16398855,0
5.012035934,5.318180881,1.967705621,0
2.134112772,1.234803922,9.122584133,1
6.533324462,5.892807656,5.377254948,0
4.980709074,7.657084208,2.337279305,1
1.973470204,3.564141255,5.544533901,0
2.525952456,9.492339156,6.376118542,0
8.309811855,2.77549571,0.256635035,0
2.326073387,6.480000167,2.194908517,1
5.113305751,9.889050516,2.47838436,0
3.855770265,9.633038233,8.181753389,0
6.454341951,0.205570739,1.023494807,1
0.522166618,0.311628034,2.61219235,1
6.167688018,4.977294508,4.122636075,0
1.129380694,3.761070226,9.583958295,1
7.1630188,0.120905524,9.526424612,0
6.441263132,1.758490218,2.24570306,1
8.002802231,7.633978838,5.419440789,0
2.75906233,8.864410982,9.493523015,0
5.456514023,0.53749092,0.811592077,1
3.583278923,3.49556832,2.089740683,1
4.242841785,1.062438244,6.319261787,0
4.642223178,3.387097508,6.797895283,1
6.195471096,7.834899192,8.658235307,0
3.416692312,7.448468402,3.521442032,0
0.028771869,4.681795867,2.03047586,1
0.879315409,7.869903069,2.431312036,1
2.877996785,6.919691045,0.399019045,0
2.495856344,3.918423834,4.953748572,1
2.137590742,5.391950866,6.462720964,0
4.566312626,7.86956738,9.134510164,0
6.595769381,9.16436012,5.294008048,0
8.009556938,3.971960324,0.735615772,0
0.047844168,1.990844253,4.194674299,1
6.412623039,0.48414075,6.859579938,1
5.491332364,2.48841888,0.87509412,1
4.633621824,8.913205776,8.707196626,0
1.939381817,8.782099573,1.11317792,0
8.507506198,4.331644526,3.19415804,0
0.798733551,6.475474396,7.747316387,1
6.277132131,9.82793339,2.247091484,0
3.206271817,0.908788335,7.323507164,0
4.314301357,2.866900107,7.939221363,0
0.066047035,0.761197762,7.836493334,1
6.122021985,6.491182012,2.011806616,0
0.161200732,5.265660056,6.160676993,1
0.985832744,3.976651501,6.807661942,1
0.790707852,7.65508015,2.655419261,0
1.083727841,5.404393923,8.665988946,1
3.295099912,3.289507524,8.366660265,0
6.498244437,1.371883533,5.381446068,1
7.210054638,2.059868696,2.083737397,0
3.5991476,9.341848149,8.403940208,0
4.114632875,1.92273668,5.310201189,1
5.783045481,7.402942127,6.407901574,0
3.529970311,9.951693498,7.695109436,0
8.718499496,6.496821845,7.400612636,0
2.401091048,3.228450004,8.720762166,1
3.626209267,5.114481775,1.438782998,1
4.592774472,7.751361188,8.231495055,0
6.489008752,0.668227104,4.771660677,1
8.575629337,3.368993404,8.997492693,0
1.721084663,4.885746607,5.030695689,1
8.992583978,8.280519385,5.094145995,0
8.961794015,5.892287364,0.267475747,1
7.940820992,8.916229284,8.401063896,0
3.859188578,3.204297267,1.516732263,1
1.309904528,6.685644084,1.823820988,1
8.675292342,2.159360265,9.190428331,1
4.504076302,6.646629304,8.659664191,0
9.433843108,1.886431496,8.756989187,0
7.514289135,9.946861393,0.239010342,0
3.939343484,0.40563041,5.809530701,1
6.58262064,0.030573924,2.379780682,0
0.568725908,7.570415022,1.159196553,1
6.942874765,8.086339241,8.050957688,0
0.703661977,2.77754268,0.359925629,1
2.127058526,1.955050015,2.659463435,1
4.183464793,7.921005172,4.305061988,0
4.505588837,1.501233526,5.727733448,1
0.599639776,1.175508644,6.783666869,1
5.843065683,6.861341836,7.351439402,1
8.693761701,3.546931571,6.528228266,0
0.356551958,3.810050864,0.622806282,1
6.479126075,3.610456971,0.411184531,1
0.493056771,4.423815665,8.406920462,1
2.312426983,2.458674814,8.758617227,1
0.105135546,4.649466524,4.523999507,1
7.685870607,5.048504713,3.478056396,0
2.714736303,3.538505433,3.775132125,1
7.704792065,0.876135801,6.642969297,1
7.036930971,1.812334186,1.047305928,1
5.963525481,9.89702292,0.775371516,0
0.264443465,9.212537446,8.443524107,1
8.536670876,0.75794429,5.884141246,1
7.384081608,1.178741588,8.534408248,1
8.936248752,5.012260765,7.526246901,0
8.487031871,3.253279237,2.568661336,1
7.192482385,9.482768975,2.387371323,0
3.627520433,7.991445828,6.102747094,0
8.497454739,5.616264119,9.443184426,0
6.110563136,3.953827187,2.650074757,0
6.138774673,1.019329592,2.949190235,1
5.041618915,5.852638303,0.87404801,0
2.428580926,3.206548615,3.627220074,1
1.265856384,4.08882012,8.415672061,1
3.629192061,4.408496599,7.958370083,1
2.037175323,9.212118457,4.328634143,0
6.16909056,8.751657681,2.143358508,0
6.682492065,0.867838967,5.159765382,1
1.22981095,0.086605219,2.663126894,1
3.078781792,8.829252402,4.201111551,0
3.063633641,0.059256357,4.069948632,1
2.303603691,5.805121703,4.21351699,1
7.437172431,2.583719569,6.823153481,0
5.826910714,8.203389091,7.597528144,0
6.912793625,2.659457142,0.64186067,0
4.204443705,3.954895163,3.138662002,1
0.436269482,6.715855579,8.53091245,1
6.182711232,2.520280767,3.790685572,1
8.617798162,7.50901642,8.163534206,0
8.931077879,4.229117579,6.277008912,0
5.241328648,7.201920822,2.177661929,0
2.651953928,6.952797077,5.533359949,0
6.541698194,8.131230692,8.929899062,0
7.356159555,6.956260366,9.546322007,0
0.274066443,3.719807244,4.340214122,1
9.315271548,7.395144844,9.83078717,0
0.528260815,0.162735517,0.338784442,1
0.922214417,9.18106382,9.341046227,0
5.643793757,9.811759446,3.402790851,0
2.855152851,2.569421409,6.400929694,1
5.374497338,5.051624323,4.115746042,1
8.140128064,6.310987228,2.318833238,0
5.966288894,7.03649404,7.521232752,0
4.58440859,5.590033802,1.835236027,0
2.429974937,6.897130026,8.827254978,0
7.750392224,8.71530283,5.102363986,0
9.714274233,6.000516165,3.182531017,0
1.199971895,7.037250287,4.948335302,1
2.613194468,6.296142708,6.530810172,1
1.729436213,6.906319339,9.075501469,1
8.137025082,5.836605004,3.411018854,0
5.277851148,5.88938975,1.810001401,0
8.041249676,5.226335114,9.95042914,0
1.631585981,5.919188703,4.465525708,1
6.17105093,8.004454619,3.862083119,0
5.87047231,6.021828399,2.489976355,0
5.749861543,1.503487203,7.861089217,1
1.461796406,8.41577504,3.439938559,1
1.990606558,1.860275045,1.874488191,1
0.075026184,8.945424757,5.129811357,0
9.619663007,6.823664038,7.317784518,0
2.435439106,0.560731764,9.059923266,1
8.697944379,4.625018001,4.415061824,0
8.310392597,8.478969793,4.075611921,0
2.579734791,7.68865318,2.376152848,0
3.327270286,9.234750937,6.602226501,1
8.793708432,5.123785476,2.810428062,1
4.724377742,0.227072979,2.196994241,1
3.127743214,9.679379187,3.296264241,0
4.472917627,0.637284561,0.884941907,1
9.542743904,1.40115602,2.866547159,0
0.718237006,5.918910135,1.729704661,1
7.901282686,0.610527196,8.100865998,0
1.564263744,4.747496545,7.276834132,1
2.813779514,6.241874395,3.561699521,0
2.225791777,1.614307739,6.229579524,1
6.208014323,1.02193945,8.580604065,1
4.977248932,3.675027464,4.557997632,1
0.290453891,4.660929554,7.102419711,1
4.563514682,0.390963979,1.770509845,1
3.483724947,5.775976872,7.982125063,1
4.352654275,9.530908495,5.165601309,0
6.964582844,1.281376905,6.515857793,1
7.175298736,0.72216015,4.448106233,0
3.590302702,2.476107381,9.963859284,1
6.780732836,5.690449589,8.018682113,0
1.863498624,3.533258049,2.240573003,1
3.974348008,4.185053433,3.523037392,1
4.831359308,0.893038618,2.645541297,1
5.12051893,0.729682209,8.322239903,1
6.473504695,8.402879091,6.788820614,0
1.444805622,1.54928624,7.653432465,1
4.492729599,5.210659201,5.997284547,0
8.509053948,9.532097801,6.845777361,0
5.878953403,9.314643036,1.222522735,0
7.54442305,5.89204037,7.841743782,1
4.858533522,7.770992643,1.032016205,0
8.099679541,9.066038824,9.680556487,0
2.922861329,7.534384488,7.303328216,0
7.439812516,8.511991948,8.386193829,0
6.528341921,6.959273168,9.13505005,0
6.546505168,5.340525557,1.414765815,0
9.886488619,7.318000974,2.20083833,1
4.826633204,4.47796541,0.211564323,0
7.417448573,8.875703504,0.397384519,0
4.606562685,3.165396582,9.473098888,1
7.0342176,5.164323356,0.932949118,0
5.145621056,7.257664361,9.63495784,0
6.337817801,5.82189265,8.920988937,0
3.974337585,4.082691416,8.225661801,0
7.193800408,2.427077696,8.443321563,0
2.98688464,6.30732128,6.315556515,0
4.587152975,2.542635012,3.331725243,1
8.854525046,2.40375098,9.351641776,0
5.508094976,7.114029265,8.994678877,0
5.42208445,2.404653199,8.212340375,1
4.3127473,7.604501898,5.926413686,0
4.743930958,2.259203802,9.753813204,1
6.13629787,6.694648879,0.259915555,1
0.754288339,9.979049895,6.362287244,0
4.721830058,5.206265923,2.850895125,0
7.667404101,3.688948875,1.280176007,0
4.457322076,7.473375718,8.136193273,0
4.724965799,6.002385973,1.545906125,0
5.924229761,3.973752387,8.335466011,0
8.575029019,7.473267045,7.068914669,0
0.556632995,8.805918395,5.037823211,0
2.777547701,0.40924063,1.265496728,0
0.99962016,9.382859884,1.180191862,0
5.882736787,6.471255019,6.308816449,0
9.885249681,5.150390538,4.098744473,0
9.034350424,8.468788684,4.086933304,0
7.604186495,2.828836795,4.119429903,0
8.745011828,6.874437121,5.96023734,0
8.131930941,5.807045309,3.105247097,0
9.764098538,5.325011231,9.048571292,0
2.16835189,7.497183945,1.956791653,0
2.825570645,2.04257923,2.283887087,0
8.856146907,8.332042723,1.104848009,0
3.386244284,8.418385904,9.081228274,0
0.079987245,7.668004318,9.583675081,1
2.736342019,5.72823797,9.138373558,1
9.966070688,8.893494293,5.120723253,0
5.353226998,6.155618972,6.447189981,0
3.25846273,3.475744166,7.39672538,1
9.226040038,1.052478368,8.503324019,0
4.337647902,2.153316721,9.836789815,0
5.21007462,0.25611182,7.387457935,1
4.24027091,5.813876543,0.194796539,0
6.675540153,2.593112962,9.075667142,1
2.081792344,7.395880821,7.058808906,0
6.910288991,8.061454247,3.655429032,0
5.148382996,4.382669521,4.310640161,1
3.791027471,3.794060082,3.577337859,1
3.015936632,1.626933092,0.223162382,1
6.813338436,5.910053127,4.745026236,0
3.646495404,4.344628646,0.711200496,1
5.078994875,2.921934613,8.433105918,1
9.686056788,8.876983003,2.963340365,0
5.205385197,4.201285104,2.934280907,0
5.785563753,2.134887624,8.844628054,0
2.360976788,9.266307483,6.519058374,0
1.802991795,9.295684949,5.035154028,1
4.940651714,4.2537568,8.258801519,0
6.755060127,3.5587789,2.880849952,0
9.336549973,6.370558713,7.370394236,0
7.316222763,4.737026071,4.4463113,0
8.443865382,9.315188579,6.580307805,0
9.80320029,9.343315523,2.815021952,0
1.466876256,8.304977945,5.301668866,0
1.005414342,6.287518425,1.831723206,1
2.747698566,7.260883722,1.252305483,0
8.49744325,5.503430417,1.303394199,1
0.831065799,4.01047814,9.019079948,1
6.428192603,3.392828818,3.08509498,0
4.040854524,7.345552593,2.78528815,0
0.449765658,9.261796518,2.216874818,0
8.045073926,2.784293947,6.664121423,0
3.82604096,7.661535763,6.0559955,0
8.661574363,7.435088463,2.117066772,0
7.202132283,4.254420828,4.780220782,0
0.867160679,8.498295652,3.874869042,0
4.05103849,7.36228313,7.095891853,0
7.588439895,8.181476404,2.393028996,0
3.424257929,1.750388165,2.675437855,1
1.167195805,5.143272778,4.195225638,0
8.634093084,7.541443676,6.631611234,0
3.072066994,2.883221746,8.234041424,0
2.563289604,6.180473532,0.543830445,1
4.691520764,7.538693515,9.622283883,0
4.224818561,4.056352816,9.554279427,1
8.178415519,2.332084685,5.516964825,0
6.164489119,3.560904757,3.758890657,0
3.800208709,3.962998042,2.71704014,1
5.055214428,9.374171017,5.846826895,0
0.471874461,6.392349214,1.374904994,1
7.47154705,0.176849901,8.956150963,1
1.527596332,4.636850981,0.626754738,1
1.212792262,2.946074775,5.513635508,1
1.692978874,8.858795478,4.343661493,1
1.91743876,3.279330762,8.420688291,1
3.912882216,0.529511194,2.442704833,1
1.727142805,4.382762179,5.220629224,1
3.16948575,9.632818296,6.021750725,0
7.744178761,7.692879476,3.882604237,0
3.019488363,6.508484369,1.938257907,0
5.929048151,1.295160633,1.885847288,1
5.481409345,5.03444504,5.398005883,0
5.394261308,9.153573421,9.357842189,0
1.773092192,5.651686612,7.327490173,1
3.615466119,9.606025188,2.886636781,0
9.775719021,9.449776984,8.37302741,0
6.023336612,7.302140275,6.432915431,0
3.959886615,2.159719248,2.716007542,1
0.883885465,2.75242374,3.666820753,1
1.379677307,1.924099609,8.695526995,1
2.821734052,4.363395948,5.024871847,1
9.569713804,6.272542395,4.752134046,0
3.600259284,0.259702364,2.650183937,1
3.30515775,2.067532164,7.346653802,1
5.502541757,2.575861995,9.653924436,1
6.990931677,0.053272061,5.298176283,1
1.530471946,2.878247755,9.384469775,1
4.104913138,6.465198751,6.830202342,0
3.029542982,5.254891989,0.407493294,0
3.986689563,5.391465137,1.692385325,0
8.096497879,7.818935189,1.875763509,0
8.374707601,0.116623365,7.471335223,1
2.985546677,3.167185045,7.037599169,1
5.579944746,2.750619414,5.946530117,1
7.193990034,4.289391647,8.228639311,0
2.011863252,0.622267399,3.401393007,1
6.312986464,1.953332802,5.794715263,1
0.692335504,1.540257191,8.979146698,1
0.820318761,8.463821042,5.299722947,0
9.108535938,7.044712452,8.234264031,1
5.577484655,8.590071335,5.203848413,0
7.587129977,5.316770425,8.115615947,0
5.470116956,4.131896504,1.468839615,0
1.26382595,4.147925692,8.891493417,1
7.463127752,7.490919707,0.435714342,0
4.298732355,9.963726127,5.867564388,0
0.443009624,2.910790947,8.991160316,1
1.195415189,2.285838346,1.331669865,1
3.954916989,3.353021163,2.134108761,1
9.059657546,7.010024779,7.566626784,0
1.740860901,9.108174005,3.490168658,0
0.121635657,6.697053256,3.873294735,1
2.362942745,8.573965206,7.025558331,0
8.707111821,4.658466126,2.909097818,0
7.460723081,3.87464535,5.00525342,0
0.301261363,0.801113591,9.849847007,1
4.983641954,6.460903132,4.642927196,0
0.240889589,7.889927891,9.095089133,0
3.890214322,7.908128079,7.839133247,0
8.039084281,3.959994142,3.21573943,0
1.166698336,0.257632718,2.324195684,0
9.866430853,0.330679727,9.718873173,0
6.171336975,0.813699767,3.458685792,1
7.012924176,6.041598639,6.65350352,0
3.60726707,9.083163108,7.858150866,0
9.961413079,3.151115559,9.219172589,0
8.148788798,1.368052683,7.758664916,0
3.681309703,6.255862036,0.934328024,0
4.485877924,7.920363107,7.999345081,0
3.588157237,1.405491128,5.441642664,1
7.633976969,5.40108578,6.176710609,0
0.867895367,5.713667491,6.041698473,1
3.29708737,2.808329938,2.721591959,1
9.877466851,8.715210876,4.199285594,0
1.401502046,6.264868499,9.386800142,1
7.090049306,3.487504167,2.891690076,0
7.59156006,8.824623945,8.745033783,0
7.343799141,5.564632075,2.364879166,0
3.756643196,6.106099619,0.117628605,0
2.971694875,7.128639167,2.478530025,0
8.690896297,5.405807394,2.547689484,0
0.25106147,7.787970315,7.769736038,1
4.297679466,9.623310135,2.642107503,0
7.808697215,1.328619658,0.48693457,0
1.698732896,5.369042748,1.482099117,0
1.14868369,3.335787733,2.884592757,1
4.864200593,3.427296107,1.588334733,1
0.024316222,0.922889422,5.810279089,1
8.883394137,5.927088505,2.049476738,0
9.760095192,6.008153341,8.187228401,0
7.420695166,0.760500166,0.985403403,1
6.854056733,5.804445557,7.573089036,0
5.909355747,7.896060699,9.325398716,0
0.702962761,5.910544178,9.567640371,1
5.884104554,9.904090305,0.18415535,0
0.323789183,2.046833611,4.066161372,1
5.502693984,4.070882479,2.250097803,0
9.562262998,3.098175382,9.293696103,0
0.21192502,3.428887347,7.215909683,1
3.723565776,1.252756939,5.439171027,1
9.614520204,6.316189485,3.410203675,0
8.777371871,4.682411885,8.08038909,0
6.515692674,2.731017815,3.439228602,0
0.679102739,1.581271774,1.78336243,1
6.279453135,2.6225066,7.750592183,1
4.653903716,8.10166246,8.540287769,1
3.972913782,0.099523743,9.535947524,1
8.559025291,0.300657686,4.872401959,1
4.708054083,9.912422299,2.012671393,0
1.437678559,1.554397674,7.852825047,1
9.648236544,7.444367661,3.248072947,0
2.301708682,7.194232656,6.672185619,0
0.578593796,4.482939514,9.062232811,1
8.884383681,5.645402818,5.614343277,0
1.973724175,6.058393957,1.600322891,1
1.13517499,0.666842658,1.175018883,1
7.627481831,1.612333166,6.837289676,0
2.242803898,8.690351001,0.050454558,0
7.426244796,5.263409467,4.057644795,0
6.752427942,7.708091122,3.276174827,0
0.72468522,9.246812934,5.063093286,1
2.873249529,0.296889977,7.869729296,1
5.197574357,7.491032733,1.54574483,0
4.677861173,3.387845351,4.142458436,1
4.148828021,7.753260899,6.888561714,0
5.539251328,3.100557795,2.691379244,1
3.931264921,1.066057783,1.866757558,1
5.030469416,6.353402697,8.881154464,0
4.946932149,5.933909667,9.040109683,0
4.536597635,6.038644308,7.639021857,0
7.438876289,9.31730722,7.387478192,0
9.088756992,2.795687972,8.564843255,0
4.448710791,2.901950852,2.172586853,0
1.773982596,4.396344168,8.609340743,1
