@relation sea

@attribute at1 numeric
@attribute at2 numeric
@attribute at3 numeric
%class
@attribute cl {0,1}

@data
5.643458648,6.52065594,1.47525216,1
1.913762321,7.173025598,8.397671336,1
1.582017448,9.106625596,8.283250228,0
3.287963951,3.207229021,0.309486686,1
6.19193653,3.121933902,2.626125109,1
5.059105062,7.584085335,5.415342497,1
6.295594233,1.144227404,9.570608475,1
5.793188575,7.018266309,8.506687947,0
4.201027108,0.400501522,5.4387211,1
7.82598657,1.127371557,4.029333852,1
4.151443424,3.439138538,7.892853347,0
1.447262975,5.682943066,4.297122307,1
5.139007449,2.305425812,3.700166377,1
3.0499372,5.546506565,4.354243533,1
9.819538955,9.805349754,0.453206055,0
0.655393166,8.729553201,5.055259777,1
1.333195453,5.425814308,9.035591297,1
2.217410146,9.298311321,0.828756738,0
1.952484409,7.462652923,2.8276249,1
0.244835889,6.646534265,7.726284412,1
9.913240197,0.045244389,6.458418854,0
8.068828278,6.075788312,2.430282046,0
3.550205393,8.680436441,2.679559674,0
8.787532804,4.472940879,0.865638625,0
9.678990297,9.47697698,5.504192472,1
0.564376491,4.854790301,1.008814349,1
6.500108642,9.680244341,1.792938714,0
5.681016112,5.372504248,5.477485677,0
6.580750928,1.668135453,4.871557657,1
8.199734712,1.70787231,5.127224059,1
7.960324767,0.462802147,7.293156141,1
0.239375646,3.021489109,6.157809495,1
6.29508787,6.171238551,9.847075258,0
0.382390716,7.572490143,1.538965667,1
9.554070433,2.638994273,9.67602781,0
9.148135455,5.951570615,2.48828437,0
1.770020187,5.481524363,6.164039799,1
3.034367356,2.635071924,1.154633617,1
0.008908758,9.60618611,4.467052347,0
5.054692398,4.247308914,4.934110135,0
9.809430875,0.53389019,5.448828166,0
5.731514311,1.315316731,9.83888567,1
8.736345083,1.758325977,0.63268692,0
5.734681451,2.419803871,7.007089204,1
4.288415835,8.645186567,6.490542858,0
2.644483608,3.586783796,7.916930572,1
3.335018802,5.33292827,6.801805439,1
0.88694242,2.774773183,3.160698681,0
6.782461956,2.672136138,5.162282219,1
3.178607927,9.221717872,8.604487241,1
2.550940362,4.898564216,0.912439195,1
5.902176165,7.385384992,3.979272749,0
3.936509748,2.575504228,6.140290083,0
0.798274302,1.965190113,2.245374528,0
4.703587336,6.044499922,5.146999797,0
7.113836084,7.097451242,6.181915316,0
8.653091353,4.123445978,8.476224475,0
6.971407155,8.302942725,5.313770474,0
9.285950615,9.434261536,5.995810828,0
0.000449001,6.522909793,3.610342397,1
6.1903164,7.210631172,7.722012746,0
9.198394319,9.543878181,2.540889629,0
3.788621731,0.167288867,5.057232983,1
4.973366684,5.547472938,3.844992908,0
9.970846989,5.801548237,9.11850729,0
6.272228501,1.669379536,7.089691231,1
7.054318209,2.572398336,5.637323995,0
6.631583218,0.892050698,2.943176973,1
6.877517083,6.208545033,6.234041168,0
2.724005194,4.568285085,7.241091971,0
9.058650997,7.124707461,3.865249031,0
4.002942458,5.011152149,6.63852412,1
7.301445454,9.609070973,2.799296372,0
4.532643095,7.201108484,4.199693328,0
0.858877116,7.145422853,7.311110821,1
9.727105061,2.012076596,2.717518135,0
0.912584186,4.602558936,3.844579354,1
0.720225577,5.448662454,3.4272273,1
8.857365539,0.3002334,0.705488948,1
1.475389997,1.918434181,3.055365451,0
4.723677853,3.353469057,6.532874669,1
9.449124762,1.967557308,5.493596417,0
0.10560583,9.268130188,4.41984888,1
4.472596132,7.47988136,2.028102264,0
4.499984152,6.457622685,2.42565516,0
2.2124096,0.187954737,8.016738287,1
3.585235121,2.707390979,1.400071188,1
5.849533499,0.381768459,1.461304548,1
9.600512698,8.748478939,0.924929871,0
4.463714572,0.254082265,7.455196746,1
4.262567848,4.792107696,5.40294781,1
8.98759435,9.27738406,5.30212293,0
0.790934408,9.880086752,4.445257542,0
9.002264457,3.352497582,6.992025014,0
5.141850507,0.227099108,2.453608491,0
2.403590495,7.775517146,5.467165114,0
7.57815424,7.166061793,0.006138919,0
1.140911579,7.005882551,6.88580235,1
3.765380383,1.91401491,9.653704067,1
2.4066211,7.539094763,3.562941871,1
5.474137723,3.619845285,2.613816653,1
7.573019373,6.736530945,1.583684031,0
5.820087358,1.191209951,0.986198936,1
8.8541228,8.453285496,1.830130009,0
3.394527668,9.769495208,8.32570419,0
9.321336461,6.958657068,3.084337772,0
1.230209853,4.004234112,7.696487941,1
1.506130986,3.825680109,4.117617039,1
0.626403828,4.025264068,4.231686474,1
1.103126355,5.917199659,4.931118332,0
4.509313564,8.081780504,3.279603895,0
4.248220321,3.885046745,7.157356282,0
6.624557858,1.895997802,2.707680985,0
1.767520486,0.931964313,4.934783758,1
1.743486644,4.895600034,1.801207031,1
7.690387654,9.410424142,1.888772041,0
8.026012556,5.582578923,8.620871308,0
0.501003878,2.472358169,3.142848258,1
9.277228571,3.775065102,7.027633411,0
5.730074862,7.178493846,2.101330207,0
9.880152946,5.095352925,3.57434241,0
1.737362236,4.74779039,0.162688818,1
7.341819772,6.125246279,8.156972212,0
6.695704416,0.626335847,3.35762433,1
5.456005082,5.539179935,2.39940764,0
3.744117025,3.086576871,5.384720775,1
8.450192945,1.458180104,2.900074417,0
1.378017694,5.625038271,5.614126558,1
4.447758963,3.554049985,6.438169713,1
0.607296205,6.369299307,5.001765043,1
6.712253318,3.153108643,8.793248552,0
9.777577837,7.705204498,4.926646877,0
9.97432523,9.961349322,2.524963273,0
6.782374352,1.811776419,5.569479794,0
9.480425623,9.373310931,7.399925578,0
1.447044538,3.53768069,5.675325034,1
5.101011692,9.14909364,5.361911595,0
5.558867059,5.746656606,0.027796328,0
5.445926709,6.559482023,2.786217859,1
6.49056203,5.922961951,1.522587583,0
6.039452204,5.573360961,8.091271489,0
9.958406125,3.619821788,2.383049199,0
0.639635715,3.975627363,6.749602397,1
3.538879692,7.450725632,5.689698235,0
1.101238862,7.380138042,2.44897929,1
9.550237002,4.990869551,7.443130839,0
5.080203524,4.792081207,5.142799813,0
1.23458054,6.928755178,9.417876686,1
9.289604966,5.323643433,5.615428298,1
8.143745609,1.838894241,1.893613312,1
2.510514462,7.875803702,0.381430656,0
2.266349046,9.927252509,7.660156526,0
8.086710605,1.698118195,9.332059167,0
4.767037312,9.186709917,4.791362737,0
6.89757707,3.217673623,2.885923406,0
5.868313154,4.816754996,7.464085562,0
4.255279815,3.216329236,9.682695758,1
1.400411344,5.553078941,8.901551981,1
1.317874146,4.955256829,7.69059028,0
9.250645229,2.700067019,9.471459587,0
5.045368717,2.679437885,6.872735707,1
9.644336896,9.145925678,4.249356695,0
0.204948258,4.910116657,4.368957445,1
6.342788515,4.639275634,4.439272139,0
2.262944931,6.495435901,3.789250536,1
4.732083986,5.910094798,5.154276517,0
2.267371202,9.96584622,6.68899489,0
8.103385615,5.463391653,8.082695662,0
6.96780781,2.95376903,1.078911528,0
5.978968537,1.563273818,5.025440845,0
5.422402926,5.532404228,5.855194552,0
7.757557442,9.084903231,4.947898293,0
6.277653138,4.944734982,4.355528387,0
1.563991898,2.077695689,7.16262747,1
4.753069308,2.006942134,2.29197136,1
9.731171223,1.945852014,2.325897546,0
7.587235856,6.356613783,0.417230211,0
9.671372177,4.659423755,2.313967413,0
7.375919486,1.018542813,5.222233795,1
3.205677448,5.071487506,9.192064214,1
1.05171513,1.00755853,7.345595398,1
1.700095057,8.746829054,4.72140703,0
6.8883997,3.086726233,6.851602365,0
4.71622491,0.158115787,4.968412089,1
8.744505188,1.898717293,9.415803172,0
3.231107531,4.820332544,2.599188599,1
1.036990199,6.394009917,7.684667329,1
6.38586272,7.671046116,9.457175819,0
5.113078528,7.657492804,6.350093941,0
0.413272281,0.860346528,1.576519683,1
5.418975917,1.875753504,3.88843295,1
4.965447481,7.772983455,0.583780237,0
8.918066308,6.442476924,3.679141857,0
3.788217507,6.197403147,6.809571815,0
9.088309192,8.397849012,7.388420217,0
0.005634105,7.445815507,7.467363307,1
2.21559632,1.484728908,3.635871333,1
5.378233381,1.743304589,3.107636934,1
3.910193096,4.119661282,1.306716726,1
1.556041544,3.997269455,9.296588629,1
5.542701951,6.989130432,2.363246387,0
8.962760573,5.384855039,6.774608434,0
2.766464188,1.558062337,3.8434833,1
7.597274039,4.941610683,3.671790367,0
2.561436203,7.978220192,6.213774972,0
6.590320952,5.65533648,3.172838628,0
7.777058566,0.605445353,8.192086045,1
3.721360583,9.595555591,0.064724956,0
7.145627162,9.31762426,0.501131055,0
3.610544441,1.270228803,7.030346437,1
6.555074073,9.495740345,9.77919736,0
4.331923399,5.932972948,9.840590755,0
5.84910226,6.146570064,7.577865661,0
5.129742776,1.317071033,7.067888793,1
4.921058802,1.831765474,1.881989255,1
8.195860112,3.655425066,2.042847754,0
2.065994669,2.246917115,9.086252173,1
0.480071279,6.893299806,1.210666197,1
4.192925695,0.83651588,7.535726179,1
9.012754993,6.380052835,0.612165732,0
7.136633205,0.987971654,4.982883564,1
1.012753447,8.364871622,3.517464959,1
6.747771535,1.977518905,3.326433101,1
6.576126019,6.246906276,2.979801904,0
2.926404756,2.334377144,8.031204852,1
5.771656373,5.550510086,3.672824879,0
4.199380916,4.233246648,6.828597738,1
3.639215641,2.850084195,2.790152338,1
6.574302865,8.341710645,6.053510431,0
8.098280633,5.327370315,2.21713278,0
3.657750208,4.878061124,9.551571633,1
4.552965673,6.789141322,8.270190864,0
8.37998515,1.947429998,7.823280694,0
1.582149494,0.403455038,4.445195674,1
3.765471539,2.809251647,1.773696047,1
7.608895382,9.074821208,5.932354363,0
7.547342281,4.561808506,3.634609065,0
0.509526697,6.174958714,6.382795446,1
3.001129395,6.205061684,2.024070487,1
1.389957427,2.885158194,7.251897756,1
1.085153322,9.404042107,9.210801007,0
3.942310523,9.544915743,2.730778117,0
4.686278833,6.057692936,4.715592001,0
7.737420216,1.317214409,8.475977294,1
4.684414122,7.74436397,9.511824066,0
7.677388272,1.743491443,4.942732018,0
9.201267807,7.764398901,6.274876705,0
8.47689704,3.719100694,7.401190103,0
1.104490864,9.318044726,4.630522719,1
1.548593666,0.851660615,6.272170983,1
4.23839585,7.398911496,6.823076604,0
6.929499172,6.724635383,4.757369425,0
0.702460963,0.982383052,0.097221895,1
9.90890262,7.445901058,8.30756432,0
7.944906374,9.038768846,1.862111357,0
3.38615252,7.51717075,8.24720819,0
8.150653344,9.67976579,7.093093665,0
9.09900155,3.407491311,7.085432989,0
3.975020341,0.788039338,1.447610807,1
2.380184208,7.902374896,1.337120634,0
5.116564186,1.890138808,5.16650717,1
8.502555566,5.711480471,4.562977629,0
3.910090568,3.112741512,2.34766208,0
5.221503144,2.495650739,1.899174913,1
7.603669203,7.748509113,0.221271585,1
6.949012172,8.361813215,3.480856369,0
8.268666682,8.688753516,4.361555416,0
9.578063698,8.276851308,9.069967966,1
0.09295224,4.997222848,9.838862111,1
6.416329289,6.883219646,2.213418153,0
6.211160457,1.920115614,9.568710219,1
8.614841724,8.473846081,3.755635667,1
7.544066949,2.394772984,1.178749778,0
2.958979992,2.255771042,6.040671092,1
9.697947285,5.653552178,5.649205347,0
5.852728124,1.756176037,9.518133049,1
1.301529447,4.433964641,8.080006054,0
2.761981081,7.52946871,9.025474825,1
2.656366312,0.286818878,8.961475279,0
8.570153583,9.591609846,1.313567162,0
7.243584829,1.359875755,7.45305538,1
8.678611483,4.756644089,7.11486919,0
4.090207868,2.044739646,3.501330347,1
8.293208585,9.714786622,1.032682714,0
6.355593084,0.392947846,1.254065771,1
0.874106742,6.715578365,5.808394494,1
6.783516827,3.032025256,9.633312375,0
8.936886948,1.279989402,2.889183408,0
3.680544884,8.744574232,2.576807211,0
4.064401399,8.599408665,6.905770011,0
8.200025265,4.561399562,9.618363826,0
5.712879445,8.302295559,8.95795609,0
4.128225331,5.414245191,5.415293719,0
6.325233129,2.227832873,1.659913955,1
8.618084894,0.325011368,4.049914669,1
7.785894378,7.38195703,0.313257796,0
6.857624889,0.847301316,3.459492172,1
9.76417564,6.0822348,5.741242679,0
4.71152506,4.000885613,4.81087984,1
9.207483913,8.812779381,2.419570131,0
2.599222551,9.077939602,6.558099401,0
7.449486118,3.516438352,7.05432094,0
4.95376414,3.030892845,8.51189657,1
6.68885267,3.33534112,8.498405508,0
8.283403805,3.422035,9.919007798,0
3.793446913,7.555398768,3.684570831,0
0.684268341,2.312649426,4.643282779,0
7.617158058,0.222562155,7.896199063,0
3.977904015,9.108601041,7.684095702,0
3.031526762,4.737599979,0.082666188,1
8.898891137,8.123128431,9.357592736,0
6.232501758,1.513033118,1.611524857,1
5.596741862,7.71509376,2.049090646,0
5.946523804,2.923549737,4.295233018,1
2.779389284,8.495430174,5.733004099,0
0.818366053,9.286276236,2.632182682,0
1.572151145,2.209668163,3.264301507,1
9.277812695,9.511749731,7.007377953,0
0.425167524,7.683524838,2.01070813,1
2.972681598,6.81924288,3.897598197,0
4.575432615,7.436986081,0.753574932,0
2.37598337,6.645942288,1.912479601,1
0.634213677,0.725795588,0.151742461,1
2.506941648,2.787191451,5.120509209,1
7.009573396,3.133591501,7.115405119,0
1.563042075,2.749486975,4.824854526,0
8.889494948,5.84314981,7.687552161,0
0.782588413,7.914071226,6.206778966,1
0.686614459,5.35387296,2.49960995,1
0.938675106,0.84149079,6.394315583,1
7.782947886,8.444458261,5.137850057,0
7.342252717,0.377206028,6.653667618,0
6.116076263,8.098253419,5.060098664,0
6.038659503,7.788246903,0.486101497,0
8.075070901,7.384593339,6.204452234,0
4.46911111,3.253480676,4.546987252,1
3.517622972,8.68847895,1.665039796,0
4.245419521,6.378383294,4.215599669,0
3.681508326,8.206542853,8.570627446,0
6.874263881,4.258840589,8.186698731,0
4.679136869,5.916461118,7.677910701,0
9.517090935,9.46334156,1.590730666,0
7.584953731,3.943862453,4.786417251,0
8.961728305,5.246952846,2.437172557,0
9.213888524,1.712463943,0.221652424,0
9.169458407,5.364287342,4.779258794,0
3.731324271,7.448938407,8.137364442,0
3.952862746,3.178293627,6.13497791,1
6.012481038,0.689548368,4.167787353,1
9.271885451,1.300280825,2.171255393,0
7.893779569,6.922418497,7.185333328,1
8.349285049,0.441736234,0.404824408,1
3.010690633,0.105975174,2.895452196,1
3.237838224,0.922469401,1.685255821,1
6.124527516,1.098005139,5.621741632,1
1.844515027,7.095352597,5.57112425,1
0.815604265,2.162760717,2.586267309,1
3.459414748,7.025511511,9.661816753,0
5.35586706,2.083671064,5.846792195,1
6.85800965,4.626042271,4.474416312,0
9.017870347,6.617949228,6.99264278,0
8.285715212,6.122364093,9.851023786,0
5.495273077,1.190160318,0.677748951,1
9.521716884,4.894790033,3.84618491,0
7.248465634,9.294259859,1.039345122,0
9.521285891,0.662005387,3.668173831,1
7.999969161,9.810398755,0.039446901,0
5.211015129,9.492850042,1.393532909,1
0.217541246,8.585847952,3.726005269,1
2.665052182,5.590744873,8.818664522,1
8.097802371,0.630359767,2.87654534,1
3.705386763,2.716674202,2.570612415,1
9.456883061,8.161810979,9.258893404,0
5.615399743,0.954145106,2.772359598,1
1.419694965,4.93752547,3.550911529,1
5.205913921,9.393886594,9.473506407,0
7.59340664,6.959876657,5.061917589,0
3.836398735,9.385248375,4.637560344,0
1.287392641,5.596396424,4.322545884,1
8.876069767,3.994450618,1.612786287,0
1.780902466,2.356386759,4.187634946,1
8.279384818,3.951565061,0.43373054,0
0.708927641,4.491628246,4.394274118,1
6.95249534,2.570003202,2.114712927,0
2.380754363,3.501867943,3.958338176,1
2.312871369,6.822985693,0.655764941,1
9.162760852,9.587600181,1.934650199,0
4.272391459,1.269784458,2.66643412,1
0.098444712,8.93879081,9.97781887,1
6.701923935,1.708235532,8.694428793,1
7.05580823,7.205901637,1.273250041,0
3.117627959,0.337459842,6.306378428,1
7.356587361,1.157742391,2.301293591,1
2.449424352,7.909830242,4.55607813,0
4.546492295,3.214100113,7.790483266,1
3.221517963,0.641181849,9.160211101,1
0.732663952,7.605945495,0.103971922,1
1.951557624,8.360697564,2.524042297,1
1.038235873,8.627776528,5.506551093,0
1.829542816,0.053261543,5.194880864,1
4.752387163,5.30759733,8.026648638,0
7.078038022,5.524686494,0.059325844,0
2.10125704,8.558659433,6.707561834,0
3.266979859,7.122464268,1.834842479,0
5.278529688,2.553335877,8.424921465,1
3.135688012,7.705239008,5.265570233,0
7.930898883,1.471201699,0.785156544,1
9.627559674,4.376826732,6.92860377,0
9.650008682,4.848535689,9.582274136,0
8.103051371,2.180787373,9.626060151,1
9.699534231,1.238950678,9.847875958,0
3.241597174,7.83911139,0.02622811,0
2.444784821,2.345000939,2.36749092,1
6.707135459,2.890609914,0.793232004,0
7.755358296,7.487094443,2.867792879,0
6.165926324,7.675697306,5.136507697,0
1.638572277,4.531602495,6.981371821,1
4.705495484,4.784415864,9.861472895,1
0.802118502,9.719078087,3.179166299,0
9.453316983,3.139358391,3.752030226,0
4.458342434,7.494312048,3.751892887,0
1.745705891,6.690827184,2.727048679,1
5.482408527,4.84741277,8.554081299,0
6.154299758,3.491196718,9.156233493,0
9.076343747,0.885212057,5.780881889,0
5.540413969,4.518859301,1.830461569,0
8.742684347,4.016246675,5.671869173,0
9.954564788,5.894054043,7.6180256,0
0.693123366,9.277843726,9.81649947,0
0.384841993,1.646478525,2.178859572,1
4.362397487,5.218986023,7.774999651,0
1.723468314,8.295577466,2.979559019,0
8.076850464,4.861680067,8.673211506,0
7.53358174,9.419538582,1.401686547,0
4.558844663,4.526706293,8.895776429,1
0.992597685,0.415129816,9.103191689,1
4.635817617,0.478084175,7.377953297,0
8.174418785,3.080156781,2.333013191,0
1.091543372,2.160724019,2.583857158,1
9.793333326,2.439860288,3.981160602,0
9.892715832,8.475457697,9.583309242,0
4.712338933,1.993927151,4.471823587,1
0.650897326,4.575911962,2.144649126,1
3.949936349,4.438152264,9.206652849,0
1.532941824,7.134921048,4.172878186,1
3.753819204,8.371676811,0.351228966,0
7.333052761,0.024434913,2.088549084,1
2.633924352,9.884333612,6.15367272,0
2.209220403,8.866845193,3.399910463,0
8.430965533,2.625768237,9.783127579,0
3.69592556,9.798191019,0.147267864,0
7.325481506,5.66713562,9.052192512,0
0.174330336,4.211497202,3.227289707,1
1.772816389,2.943027132,5.5827371,1
8.017956358,6.462664541,1.941722793,1
8.522975699,6.257610261,8.103645727,0
4.531101011,2.056297305,7.009103931,1
4.134148812,3.588755452,7.280563876,1
9.82461358,9.643236244,8.336424079,0
6.588002719,2.887971788,4.884198284,1
2.681978226,1.821427709,0.354798364,1
1.362352572,1.777876905,2.642355026,1
4.372427383,3.722601939,1.786910608,1
8.532874693,3.47562617,6.23788404,0
6.298156505,6.308302506,5.952186092,0
7.972793388,2.917134431,1.290518775,0
3.53006895,0.920432481,1.680669944,1
9.800299516,0.854820967,7.30999051,0
9.721346081,5.453135961,7.361540274,0
1.7934054,5.147704061,7.714856743,1
8.729607281,5.586381373,5.964736802,0
6.528508275,8.593040993,4.368864305,1
1.569845908,9.569932273,8.418125979,0
3.425064432,9.671058439,1.578195354,0
7.72287733,8.491526757,7.397547276,0
7.439391757,4.379712827,5.272946707,0
3.875118245,9.649557036,0.412923951,1
9.209466964,8.288321626,1.719963532,0
8.373728084,0.496786405,1.05255027,1
9.743068575,8.789744551,6.194507734,0
0.183864682,7.84831669,0.43148659,1
8.519824703,5.311679964,8.122194338,0
5.06086526,4.870984866,0.05563655,0
0.510864588,9.314387018,8.708171021,0
8.639259022,8.276126412,1.950758334,0
5.334166563,8.963083447,8.555801445,0
1.242642305,6.103342891,3.043806221,1
3.744598593,7.816056321,3.602395822,0
2.407581013,6.966401646,9.14383783,1
3.626878165,1.68372721,7.99819716,1
9.333003817,1.543754446,3.325681052,0
2.197575917,4.50635257,9.001855181,1
7.893671968,5.865668573,8.844321791,0
2.415592163,5.643904221,0.896627676,1
5.689251961,6.256779013,9.939955434,0
5.452791531,3.978897441,8.865041847,1
7.518249006,8.836758767,7.921122037,0
9.577304953,0.825215725,6.556909172,0
9.74862732,3.38217916,8.494803384,0
9.57253516,3.981073695,0.238024168,0
6.863822206,1.711155527,7.371699345,1
2.965823403,9.4649148,7.041518232,0
0.896149844,3.200884432,7.999272228,1
7.111249034,1.69003748,9.971365735,1
1.618185259,4.310697589,7.474289581,1
4.65712198,9.708235465,6.693768956,0
0.950712317,9.058933736,9.901491075,0
9.427338978,8.009373741,2.172776443,0
0.393204833,3.777936777,5.230354757,1
7.964132748,7.860983303,4.830290188,0
3.627250504,5.340467097,0.840632406,1
8.470978004,5.588248642,4.303178289,1
7.03086527,2.241083959,1.798834916,1
0.716413934,8.014519159,2.705927868,1
6.648926321,1.218669226,0.663741283,1
8.88644126,5.852887966,3.325988765,0
7.515602375,2.844197899,4.98083425,0
9.78287592,9.737681455,5.882843125,0
6.67649322,1.953187629,4.368971551,1
7.581505363,0.077443878,2.689600165,1
3.482096792,9.785860115,9.045460568,0
3.666850591,4.252928737,0.126399433,1
1.076293685,2.393555229,9.219178656,1
4.57377182,1.126314523,3.648199066,1
0.440601575,9.261333703,7.671567101,0
7.327607663,6.548131355,1.311305094,0
4.162054495,7.65046248,7.305286054,0
2.27345926,9.756658313,2.25456153,0
5.661471959,3.429382855,2.082288992,1
8.318114405,4.314845957,8.215410671,0
1.310483942,2.376068452,7.481540051,1
0.271721112,0.686310254,2.366276063,1
0.454387727,4.655132738,0.171892725,1
7.423446803,7.784322407,1.943624999,0
3.864663383,6.972349615,7.558834149,0
3.500010714,5.718487671,3.380689481,1
8.422354781,8.059578718,5.235860578,1
2.277748284,1.87916295,7.372600457,1
2.099522561,1.524338357,2.640277414,0
0.60371001,1.149277552,9.168107754,1
1.319160503,7.588572585,9.48462381,1
9.771147805,4.55586331,5.246839007,0
5.023769219,0.55076899,1.215523661,1
4.710425958,3.206607193,4.202516088,1
2.481982038,7.658867355,9.849566964,0
8.714503011,7.247342811,8.267016466,0
8.549969591,1.36461915,4.037939236,0
9.268437196,7.434974881,1.001571805,0
2.958339,5.960590121,1.068847894,1
7.850799955,4.81962716,5.671606259,0
5.390292019,0.171188719,3.357676156,1
3.573377912,6.257742217,9.399580188,0
0.862705966,4.748557753,7.698957347,1
1.563863233,0.814085151,7.243534206,1
5.538319069,3.944844827,4.434319376,1
4.542463628,3.648560521,4.626150601,1
7.820778458,9.978502145,0.982835678,0
3.356196826,3.32229591,0.381397771,1
7.689407611,9.785419334,4.716550547,1
4.33974813,2.779652751,1.082942281,1
9.176013306,9.73994856,8.148073157,0
0.797581765,5.163787178,5.667148228,1
0.036111594,6.765233037,3.466926414,1
6.827700626,6.961117531,7.248541171,0
9.14392523,4.602951847,7.703361616,0
6.607048374,9.935348933,7.175138036,0
0.477583838,2.464145264,2.483911392,1
4.425353254,3.50757662,0.023252654,1
5.896314055,9.813604337,1.52146544,0
9.447193691,3.002510433,9.768229615,0
8.504007292,9.968885188,6.534704605,0
9.683415433,2.936236279,8.889765883,0
7.329913869,9.197379692,9.579225145,0
4.478297047,3.468573473,6.973344532,1
9.944084816,2.970248996,2.928659508,0
1.179654961,7.504645168,5.233462052,1
7.031005619,3.619456375,8.794325057,0
0.137205764,9.611077805,2.50839199,0
9.528316746,9.712032051,3.980045203,0
3.256236377,1.610732664,1.118767442,1
9.480770488,2.760236735,0.398242844,0
0.721462962,7.601023631,1.766354496,1
9.963662996,5.247549237,8.294329314,0
8.995745247,9.327343871,5.957422909,0
7.43229778,4.70977159,6.780051163,0
3.334595006,1.170822615,0.762174832,1
0.294502887,4.426125693,1.093699351,0
5.998838492,6.706095247,2.674695167,0
3.702637648,5.717613995,4.800314181,1
8.600300149,5.661033624,9.124487259,0
4.898961918,4.818263535,2.279450874,0
0.091682159,2.523758397,7.944484848,1
2.203387871,1.585548963,3.789632259,0
7.44564433,5.786234898,8.726208137,0
6.039925714,0.223705384,9.123850155,1
2.220356072,8.230250198,1.400460916,1
2.11879102,0.759877188,4.867132378,0
0.592345295,9.536408831,9.184401336,0
7.677547609,3.308333559,3.257150909,0
5.488888358,8.485835579,1.50448674,0
9.744556293,3.400620511,9.607308382,0
7.338978417,8.220306538,3.743776732,0
3.978039958,0.443693056,9.622770157,1
0.286153927,2.430984301,6.810087035,1
6.473187011,5.282903902,5.512490875,0
9.114221583,2.883432191,0.300820682,0
6.981694554,9.335480963,5.871805412,0
6.188083132,5.277713309,4.535675433,0
2.625467245,6.827084869,0.913763854,0
8.998685195,8.200568053,9.892120171,0
3.135857439,9.369179264,6.822816965,0
9.721818781,0.095521634,0.231241481,0
1.152425594,0.085032759,7.219998834,1
4.632030147,3.281342327,8.176258951,1
0.054145061,3.871915039,8.190868421,1
0.468857913,6.766831026,9.160771905,1
0.745957502,8.161899487,0.128129069,1
2.236886887,0.579388716,2.289851613,1
4.690621235,8.70441493,8.172296468,1
7.539469619,7.244396188,9.328233108,0
3.753245369,2.736042164,2.783364851,1
6.955940079,6.400784067,4.213587209,0
5.582908288,1.855569758,5.663867495,0
0.787329495,4.476245029,3.315697957,1
2.641582755,5.097511044,4.769236744,0
2.702894934,7.244420946,9.571380543,0
1.294048361,0.962220967,2.085387397,1
8.262537006,8.489203093,4.576843578,0
5.208654504,6.309158577,4.35965271,0
2.538896803,6.618773766,5.090428203,1
5.628875799,3.302495341,5.920010755,1
6.32313452,1.617391063,6.51089661,1
7.059181214,0.331971304,2.403442609,1
2.159313206,8.728268907,2.442210153,0
0.452943066,0.467123092,9.729156506,1
2.070341965,4.941711746,4.664325392,1
6.321734945,7.872161104,4.60746941,0
2.873522946,2.982121444,9.527971537,1
8.910313491,0.302063969,8.68351087,1
1.637830984,7.251360211,7.721901746,1
2.074689836,7.642153421,5.702018589,0
5.22288501,6.066955447,5.682716772,0
8.997511348,6.672223543,0.020681154,0
6.52420073,6.288636987,2.817114779,0
0.12026934,3.278453382,9.803931466,1
1.905874761,9.709293384,7.083597088,1
3.200828702,7.451948429,7.698787558,0
4.509367714,8.613594052,6.220454899,0
4.375145166,0.413944045,7.457733031,1
2.618356975,6.997123346,0.861649717,0
7.900555298,3.466852672,0.073363719,0
2.864770919,7.02846331,8.651439495,0
8.200754176,1.720034585,4.572930608,0
0.445496688,7.33624581,1.383371091,1
7.271101094,1.597115544,7.385025173,1
8.500596008,6.466666586,1.245815887,0
0.805216337,0.142913118,5.66300655,1
6.288481481,1.289891152,0.134272676,1
6.502058356,8.828384251,5.675000022,0
9.509856636,8.415288796,8.664534038,0
9.073523561,3.18816087,3.041176722,0
3.823367547,1.405949435,9.942669815,1
8.72974138,6.903363271,0.043957855,1
2.301544889,5.585622726,8.514063382,1
3.774432627,0.81610026,7.033926105,1
7.655719712,8.936564414,8.112377677,0
3.01230297,5.940735263,6.074283927,0
2.966333829,4.477808888,8.674360965,1
9.892198656,3.396269722,6.878205179,0
1.018221953,2.071073367,2.124812028,1
3.229446285,8.505234684,2.023104058,1
9.747919311,6.428825977,9.613187677,0
1.469693407,5.972225027,5.335264703,1
6.091063383,2.446750867,1.653533899,1
3.518097737,3.351149506,3.75256876,0
5.161930991,7.437531021,6.105427637,0
9.59458438,0.526461214,2.488855377,0
6.745103055,5.770377146,2.987219358,0
2.289084651,3.213630805,3.18141043,1
5.859234979,5.65999952,8.968554711,0
5.969128801,4.927226883,2.408486505,0
0.67802312,0.97833305,0.322152109,1
4.591222449,2.508939175,2.404904262,1
9.125690718,5.521814391,1.85240586,0
9.218774076,9.693471106,1.69300605,0
8.435443367,6.602576846,6.02047709,0
9.618705327,7.418286586,7.105826512,0
6.954784418,5.051043897,8.415385952,0
8.21090949,1.455366408,5.26675914,0
2.633165668,2.433291502,9.469106775,1
6.78899591,6.842101103,8.388200784,0
4.099024327,8.631182623,8.957812415,1
1.039478478,0.831399903,7.29172037,1
2.398544281,8.216655099,7.88299829,1
9.845006735,9.924416383,9.80656606,0
2.710138026,8.378820344,0.507863938,1
9.435045938,3.699424631,4.162569684,0
