@relation sea

@attribute at1 numeric
@attribute at2 numeric
@attribute at3 numeric
%class
@attribute cl {0,1}

@data
9.53365207,2.110247993,6.858811129,0
1.289205259,3.39812128,5.062358251,1
9.929080287,5.610769447,5.480009768,0
0.097095229,5.685510101,9.507974321,1
2.209665318,3.236358405,6.389164426,1
8.811998656,4.75206881,2.181050442,0
1.635401645,3.392822577,3.023795818,1
5.339990106,6.156103997,1.210622353,0
1.93559606,1.602174896,7.072928085,1
7.346132023,8.475867767,3.610612191,0
1.203155022,8.29873969,4.035763452,0
9.943426342,6.50337119,1.721727918,0
4.868108173,1.803637037,5.632606675,1
9.053833437,9.81145291,0.392297611,0
2.111391927,8.093387806,7.274915035,0
8.910110567,8.309150716,6.28245577,1
9.303560808,2.383960671,4.991018923,0
1.679650237,7.95824593,0.046552316,0
0.318771368,2.76687691,5.611400711,1
6.540912694,0.41683435,5.843417727,1
8.924455632,9.192031613,7.05574052,0
0.715312085,7.193256205,7.082457101,0
9.063275653,2.543460995,1.443702479,0
1.752269887,1.155834147,3.560426637,1
5.50484049,5.151720172,7.157075552,0
5.752375605,6.19408623,4.234130086,0
8.716624722,8.084663747,1.595931077,0
7.456995404,7.265133375,2.988148188,0
5.995340446,2.351790367,9.046466116,0
7.240842192,4.424441049,4.548811941,0
5.306693716,9.152259108,6.44996717,0
1.080119714,9.968976797,7.434395013,0
7.340148231,9.709047676,4.67049861,0
1.571284822,3.701503743,4.581532113,1
4.659240625,0.515446065,4.309078303,1
0.654170674,6.723459778,3.21174483,0
2.408316227,4.186939539,2.046486193,1
0.697670914,3.939320018,0.175164957,1
9.021932766,6.514961297,5.548170696,0
8.917660431,2.456362561,6.049985609,0
4.959890734,3.200172844,1.010773281,0
2.680924572,1.473491457,3.272869017,1
6.766645802,7.341691257,4.863106369,0
3.777364237,9.607443768,6.818516788,0
3.037252158,0.9667115,6.186912137,1
9.581497728,2.002455049,8.224307503,0
0.088734779,3.577533554,7.070305287,1
0.379253425,6.761155459,3.421034056,0
8.751809684,3.636173068,2.968971183,0
0.372784596,3.230784947,1.652238931,1
5.545771821,7.138321353,7.567280268,0
3.243760791,9.088001663,5.377602332,0
4.80878105,9.151963168,3.543542459,0
6.945892139,7.719969537,9.934089758,0
1.460650526,7.16209054,1.004463153,0
1.993000188,5.368117456,2.394801688,0
3.952467707,9.298624645,3.905903648,0
3.870789969,7.141551804,9.293538255,0
4.00337216,9.23125004,2.21991218,0
2.39475463,0.998490509,8.288554129,1
9.996059314,3.411794322,9.345309183,0
2.200770443,5.879792149,7.551968515,0
9.043630936,9.61268757,8.317899145,0
6.773623899,5.873582006,6.562155622,1
8.733188414,0.756688396,3.550011237,0
3.96450489,7.515794841,4.734407893,0
2.036257349,0.196693375,3.83890146,1
1.375341382,9.34098124,9.890023723,0
5.503446014,1.456569538,7.082706656,1
4.020551876,7.953247863,0.96053255,0
0.298713553,5.779074053,8.39954254,1
1.23649632,5.743627486,0.27880923,1
6.892397939,2.353427282,5.122606988,0
2.112301421,7.025528266,9.826369935,0
1.18252838,5.724485556,2.285917832,1
6.623394301,0.468702416,5.239697511,0
0.678734199,7.961835562,5.300326863,1
7.048203019,2.5151181,3.088134148,0
0.352903869,7.982163493,4.940936252,0
1.41043268,3.972624217,7.255701011,1
8.787400586,3.174420797,8.099918253,0
0.591832222,4.49752455,2.301870902,1
4.96362083,9.833443484,6.361722692,0
1.622196525,3.705339407,2.251588469,1
8.743858175,5.544410875,3.772478253,0
4.485344225,2.678902484,1.61456375,0
2.384960249,4.807880198,0.30469118,0
1.107022075,4.177065531,5.073849067,1
4.666883773,5.578804751,1.554729025,1
1.26857065,0.745622668,4.873490848,1
7.623390348,1.429879796,4.962748732,0
4.629741176,0.80136211,2.290551891,1
7.030818262,1.779416343,7.76117671,0
0.960877592,8.892099759,1.424999241,0
1.128897645,9.017040753,8.470506833,0
7.147294255,5.690149829,5.074739398,0
3.602409026,1.372314772,9.616641281,1
9.147954316,4.172608717,1.303481228,0
5.442408893,2.011008379,2.226558872,0
5.376687512,6.56132584,0.894341629,0
7.478199039,5.506032359,6.857067856,0
9.084815035,4.081728462,8.768492509,0
2.310667847,5.182199748,6.496993335,0
2.314215988,0.028488208,1.895957377,1
4.277726204,3.662322872,9.786192948,1
9.96556946,3.970937823,0.693632467,0
3.595589978,4.402441867,8.494842918,0
7.45854476,2.481355859,1.509162236,0
1.298513145,4.810863265,9.60139958,1
4.157657842,4.470933744,1.15356738,0
0.038105585,6.34821722,7.954591629,1
0.034328936,9.257754779,2.522953348,0
2.062547649,8.393735323,6.98787507,0
7.378549849,6.851335323,9.077481853,0
1.659335692,8.449103953,0.763187586,0
8.788683068,5.769682625,6.166331948,0
8.557835307,8.613823654,8.475376786,0
1.624836813,9.635610117,3.440224475,0
1.083162042,9.847686531,6.242695404,0
1.40623893,2.785804652,1.500760604,1
4.280211296,8.068406607,1.934557883,0
7.699099546,4.969906834,1.568289068,1
0.336738001,9.217178941,4.027653582,1
6.450854943,5.959660447,1.938521889,0
9.86259106,2.620074571,3.865628509,0
4.392628377,2.11656157,8.864448561,0
3.185706764,8.939400337,5.963983236,0
1.550458398,9.165199694,3.539463643,1
8.250481623,0.093291909,8.333106322,0
9.345129904,0.634054304,9.160588251,0
5.483332862,3.925312195,2.604340888,0
7.903179682,9.24092896,7.27658793,0
2.927197359,0.118528973,6.186314012,1
1.44474648,0.968447587,3.237024125,1
6.601900776,9.380790033,0.8521873,0
8.715152411,3.625100168,4.222023076,0
1.071954081,9.774303503,5.54796883,0
9.501903549,0.308024218,7.219118082,0
0.544135665,6.069635924,2.007676269,0
9.109377363,5.308353548,5.453460021,0
8.00724415,1.258066821,7.58751615,0
6.832719157,6.248110514,4.806628039,0
3.917001301,0.9830468,6.615896492,1
4.226601802,1.569562612,6.787679842,1
1.83259264,0.005590734,7.019866952,1
2.946423917,8.942556802,6.963620744,0
0.358077782,8.795168953,9.467552505,0
9.464155685,9.586257006,8.743330089,0
8.630536633,2.613543791,9.726845625,0
8.645728899,1.816788844,4.796509242,0
7.245261355,7.825033501,1.767287696,0
2.190788685,7.848945682,6.608810915,0
3.165390866,9.416966155,6.137875727,0
5.223678972,3.864454943,4.9252675,0
7.29637651,9.826971714,2.80247535,0
6.884531306,5.095222099,2.289500367,0
0.682485196,4.800381159,6.656630818,1
3.710270181,0.6767203,8.183338684,0
0.205307997,8.443110781,1.904245698,0
4.899912407,4.153022782,8.950014463,0
8.335948855,9.466970205,7.227653665,0
3.501270487,8.090723573,1.109481996,1
8.653526479,8.396823215,7.314060483,0
4.621779583,2.610550171,0.326498346,0
6.405042823,6.038832896,9.491142298,0
6.175824505,4.885733106,4.898105261,0
6.972339806,7.462506362,1.388256039,0
1.439071685,5.23628671,7.685048271,1
8.633599024,2.689288606,3.616670991,0
1.123807958,9.031226121,7.785003597,0
2.46469621,7.894752736,6.479891105,0
2.54536813,0.17367622,7.787430142,1
7.225777776,6.476805151,0.81666145,0
5.042837763,7.822936175,1.169444304,0
6.495984227,9.174361468,3.517251763,1
2.848709807,9.292288485,1.678483119,0
9.189126719,8.526782096,3.640233728,0
8.581855879,4.519859384,1.65228346,0
2.737780942,9.859906252,6.252567823,0
4.950151297,7.549157267,2.386785919,0
8.761003315,3.92682907,7.501561642,0
2.27413517,6.394774914,5.197703669,0
2.848308411,5.350177564,6.207123599,1
1.756300779,0.743221248,1.289149276,1
5.918143361,4.199216222,2.615786888,0
1.183016069,0.514083153,0.923918631,1
3.66752854,0.911065787,9.690364499,1
1.64488273,6.506565031,3.088438475,0
0.291653477,6.4420713,9.695502659,1
3.450556144,0.025156375,9.17403303,1
0.585824182,5.492562018,4.564844444,1
8.143292326,7.387199241,1.797013802,0
1.244471602,4.068870472,2.490177174,0
7.077967936,4.836364579,0.049804623,0
8.189246611,8.704241215,6.466242205,0
9.368158232,6.795269077,8.45087832,0
7.582038118,5.309627744,7.967340891,0
3.725853693,3.722391018,9.715453494,0
0.101496197,8.907420914,1.894065022,0
2.393707188,0.711562584,0.369411285,0
9.419462937,0.658774819,1.940767787,0
0.39040676,6.298055143,5.312830281,1
2.525350586,3.581374746,4.794651984,1
7.653577144,7.894405739,3.072030555,0
2.826601328,2.164912831,3.722181072,1
3.997823911,4.741901172,2.324683162,0
8.496256063,3.844067307,4.698287807,0
2.453878611,1.655104136,6.890986965,1
9.114091936,1.610173038,5.622680033,0
1.891243946,6.020060297,5.125445558,0
3.083992356,0.002201046,3.729740146,1
8.545175187,4.27878407,4.05162109,0
5.21077377,7.122465268,1.844662652,0
9.678807378,7.680533983,2.637521383,0
5.971363233,6.871579453,7.895078458,1
5.854756195,1.673863692,1.128587526,0
2.636393728,4.13606913,2.448196873,1
8.883022156,2.273863921,3.730834245,0
9.332586735,7.447596805,4.961487603,0
0.163065529,3.579825986,9.584280554,1
0.794137826,1.34086114,0.710523347,1
1.232852017,9.952929086,9.829821899,0
4.836118517,7.633220998,7.976694795,0
4.864523601,6.59955841,6.376410024,0
1.248235457,1.033695371,4.035510768,1
7.501067463,0.096823816,3.019970977,0
6.139525466,8.392875284,8.541430384,0
6.468679316,1.012828952,9.106407317,0
6.334673776,4.944422274,1.28442678,0
9.816293456,7.93130339,5.443867366,0
2.223922843,3.259510841,3.769239693,1
0.815626216,2.37833563,9.747491157,1
6.90094087,6.253555011,8.277029056,0
3.506459348,9.050530516,7.373463769,0
9.836527979,6.654554433,6.492352427,0
3.670551694,0.601460194,9.05383599,1
3.933039764,8.496795803,9.144848517,0
6.83849826,3.004682373,1.098851417,0
6.346400582,0.113383607,5.653673274,1
7.693186698,6.899828173,5.325754315,0
9.676926715,9.210542586,8.852008952,0
5.44672207,4.370722991,6.983765773,1
9.097532153,8.976548344,0.794555896,0
2.619637479,9.572955357,8.107828557,0
2.687882467,9.806981027,6.473934056,1
3.40168885,0.099466699,8.975722901,1
0.01757967,4.763210421,1.602819307,1
2.817464356,2.430714281,4.158222616,1
2.236316661,4.979199002,2.826667773,0
4.787436824,9.530317515,9.36158467,1
9.10618248,3.931407198,2.463361589,0
9.036741945,1.955909078,1.096323482,0
1.786924854,1.502259061,5.799503459,1
5.736005168,5.420022426,2.153515289,1
7.858462333,0.071846994,7.722596755,0
7.079509638,9.977424027,0.394638549,0
3.16312948,7.207895275,0.852761047,0
5.810294401,5.014579076,0.294374286,0
4.439355486,1.023500262,3.909347014,1
2.645766823,6.189237073,6.610561662,0
1.247425089,3.075065732,2.333828785,1
1.578426083,3.835833134,3.830478989,1
9.245745678,4.581575262,7.763920696,1
2.67728348,5.714323896,2.488252976,0
8.599990871,2.623610693,8.593886978,0
0.724070681,3.211427242,1.540218585,1
2.392836615,2.161670215,1.876449527,1
6.431977054,0.559921234,1.099712816,1
2.430285293,9.945133456,3.268946004,0
2.93803135,6.519154384,6.728471338,0
8.101494672,6.892445816,2.82362537,1
3.548049644,7.508826087,6.294266187,0
4.146214905,2.089856419,6.593161061,1
8.062797037,6.842970048,6.922109046,0
6.452135549,8.536492883,9.009871655,0
4.353587024,8.691432459,0.671452893,0
3.681764787,0.725244454,4.739053082,1
1.22555568,8.29560597,3.259501934,0
7.14917692,4.179803253,1.961013368,0
2.687707036,8.08406844,5.749418176,0
4.199762654,7.982294394,6.226512009,0
5.918813218,0.777885122,1.723051267,1
3.817674417,5.493718784,5.925446038,0
3.827545136,2.434049968,6.918002689,1
0.196486398,1.806180724,0.614164981,1
2.110966866,3.918857494,9.212715937,1
5.403660948,1.467442826,3.869259515,1
3.006141293,5.426904537,9.742723795,0
3.880327215,0.806843854,6.12675826,1
2.401810645,0.295610513,5.304120462,1
0.359052794,8.370756051,1.308450111,0
7.924393204,7.578925819,4.743737479,1
7.432957106,1.185010501,0.101396103,0
0.716697858,0.802937606,7.763498594,1
5.470756512,0.412976582,7.956277714,1
7.947522604,4.732760284,2.55201685,0
1.970301001,2.439400753,9.46806173,1
7.687222782,8.328207751,3.441590167,0
9.361089903,7.377209894,3.69163771,0
8.81296454,4.238018072,3.688753469,0
1.968159322,1.405971516,0.159525475,1
6.587220285,5.203687141,7.524677211,0
8.223897392,9.009558336,4.985691269,0
5.085890817,0.646981246,6.116089057,1
9.739482898,3.574811429,0.336317343,0
4.928202226,1.987333925,9.719746076,1
9.338948349,9.925007065,5.607658582,1
9.171150709,1.984382091,0.729785732,0
7.814247764,5.840564251,2.294782393,0
8.236752019,5.254852837,0.022981466,0
0.91351532,3.747229379,3.653001067,1
8.90005731,9.576116014,9.148640693,0
6.875402657,5.442762195,5.480784725,0
6.121788958,4.202624912,6.092532546,0
4.322561822,3.992924313,6.622951687,0
8.556860078,9.036100623,5.65749,0
0.779664509,9.198416776,9.764427613,0
5.303156851,4.416707825,8.600821341,0
6.828646573,6.251265007,5.786904581,0
7.687844802,4.437073968,8.616710658,0
6.05503112,8.573899656,6.381791526,0
1.701175298,9.35587262,6.138269195,0
2.83329554,7.908771937,4.162466949,0
6.488414975,4.836737216,3.709471543,0
7.44669453,6.100247064,2.639687928,0
4.881530987,3.629090347,3.409564548,0
7.738667767,3.569407083,7.260235033,1
5.260826347,8.688819672,5.011264168,0
6.518311786,8.453315868,2.128413355,0
5.332340441,1.028737899,5.348172797,1
7.685672825,3.106088017,7.003687921,0
3.337230169,7.050757497,7.602644578,0
4.372520316,4.635288607,5.282682411,1
5.113726465,4.020879121,1.167117325,0
2.808114659,0.607339544,6.79492928,1
2.057351003,7.357474025,9.865664886,0
9.304593245,2.523526439,5.666423387,0
1.403540106,6.280652089,4.397433186,1
2.080151394,1.280106399,4.03821304,1
8.201022343,4.35370067,9.807551867,0
8.782799754,7.98965697,8.534374071,0
2.85100782,1.861065358,9.636154112,1
9.534409751,9.551436307,6.769243228,1
8.680610295,4.386972724,6.572387857,0
2.792801751,0.219270654,5.570366291,1
2.338639163,9.888490968,6.983064813,0
3.325344017,0.316861369,4.008779693,1
0.013525988,4.951993673,5.643133293,1
0.821515547,0.217454325,7.73219634,1
6.396911439,6.180513944,0.940709525,0
0.503369917,5.70922102,2.372903334,1
0.300569513,4.006456576,9.523306191,1
3.22534754,8.251455599,9.658709632,0
9.854369176,1.872951104,6.366063749,0
3.413426808,5.3779558,9.017181662,1
4.055752493,3.658506271,2.303360163,0
7.24010445,7.179068896,7.74889955,1
8.901318093,1.958260486,4.18950482,0
8.595519181,8.707147238,5.006291421,0
4.837477742,0.982169284,7.997809006,1
6.15994148,8.898541694,4.691245719,1
9.949024449,1.482388119,0.646985711,0
6.022071933,4.881728769,5.57151367,0
1.430648609,2.513255261,4.793188963,1
1.670181394,4.964743202,0.85625877,1
2.84342529,7.393039046,9.149735965,0
8.011709938,5.116570901,1.956086972,1
3.797943547,1.716848599,3.283362024,1
9.519130918,9.49801132,2.082444219,0
4.492255126,0.550861987,2.128846946,1
8.00417036,1.070374114,4.257446185,0
5.427790083,8.439676683,8.17797484,0
5.311125667,2.678448441,7.155413351,0
1.595387451,0.413428875,2.398248433,1
8.694503084,0.82805438,4.435340812,0
7.228223552,0.496777379,0.963912151,0
9.511145626,1.074464777,4.431841457,0
4.30562219,7.62879588,4.517604916,0
3.703659432,5.752549682,7.903695383,1
3.918337401,4.104884905,6.187922858,0
0.508154049,2.694188476,1.738296005,1
4.520352503,6.495199246,1.465064136,0
2.493522787,1.000559521,8.608329812,1
8.444395133,4.517870969,2.124058676,0
6.622799892,4.631010472,3.267114461,0
6.101111029,1.124686621,7.66057525,0
4.692066916,2.902448789,7.062823322,0
2.737882314,0.855480167,3.783991324,1
8.819143638,4.922940886,0.315713737,0
3.931126368,9.705330054,8.15972975,0
0.09446578,9.861696627,3.835843382,0
2.742218823,3.444333993,8.917419936,1
7.593825921,1.077636877,5.585035022,0
2.83046068,0.067611955,6.130280069,1
4.418737799,8.537190792,5.864037999,0
9.53078104,3.913867182,0.202861773,1
4.132765558,0.003810733,9.538480553,1
4.387120238,8.021130601,7.636902504,0
3.906522081,8.066625027,4.437661526,0
9.368678837,1.908123721,1.796333698,0
7.460492997,1.614991982,2.949521984,0
1.676599954,8.001413997,4.000137178,0
9.445733058,8.65763468,8.743464345,0
0.380866166,2.599886537,5.598954532,1
3.199212904,1.583197123,0.692217452,1
1.230401144,5.882909172,8.164248645,0
0.046886515,2.585729261,6.560341832,1
4.095241834,1.483321991,9.818545323,0
3.178433902,7.512619226,3.546683838,0
1.759169549,8.917411677,0.013345399,0
0.993992348,4.112122679,7.270099369,1
6.337743547,5.092644172,6.971681165,0
3.277606623,1.487910554,4.882825015,1
3.921392131,4.105384113,1.090638869,0
7.796298669,9.56249539,5.380491612,0
6.07480031,2.727118043,5.139566544,0
3.667010739,5.825735088,6.657566595,0
4.808682973,8.188746645,3.794069213,0
4.000856693,4.526855977,0.365817678,0
2.234152281,3.722822283,3.950910049,1
3.431609762,3.952741609,1.988608175,0
3.278728628,2.507129496,4.632045447,1
0.569630442,6.453837371,5.250093214,0
6.597129916,2.52617292,1.657515157,0
7.715172007,2.817549087,3.262853463,1
8.307726506,2.295286537,4.12235026,0
2.882459993,0.752863506,5.985764633,1
0.421765559,4.272825355,5.53108331,0
2.79062418,8.833342613,4.371073057,0
3.478891551,8.307187468,7.001392664,1
6.8759798,1.110883355,2.098703352,0
7.314265472,5.514469832,9.721490959,0
0.619310384,4.360549932,7.074147337,1
6.552574998,4.952322513,8.872671423,0
6.584255472,6.086265194,5.323738856,0
6.903595172,2.321450824,1.081811525,0
0.161929501,2.422900106,7.415211315,1
0.65657679,0.353926089,8.021387706,1
9.207651107,0.454794981,8.6547748,0
2.132485719,5.255519919,6.574391038,1
1.639966009,8.219441469,5.247940048,1
3.105554311,1.762154676,8.23434749,1
3.619216808,6.441538407,4.461968464,0
9.724422702,5.668628278,3.71158802,0
3.40448696,7.57970029,2.349822946,0
3.145776381,6.783107543,9.012452013,0
9.748670179,3.803102379,2.381736331,0
3.571156707,4.443291078,9.674945057,0
9.451021166,0.592145033,7.569642387,0
1.657311221,8.566767736,6.339205555,0
8.360125103,6.901902523,5.697947667,0
3.273925982,5.34033937,9.586217987,0
2.719655008,1.845107422,2.913263482,1
6.643149708,4.486549706,4.517931614,0
9.23810966,9.588240544,8.223656438,0
0.984981918,5.620685235,2.862959458,1
2.956158703,4.547892713,6.967607343,1
7.092940119,1.878177222,7.691766917,0
0.368532947,1.475339133,1.418896209,1
3.410489705,6.532663874,9.405178216,0
5.062793135,3.804651338,7.594063458,0
8.307338758,8.487209913,5.001827668,0
2.373400054,1.275201442,5.866632122,1
6.888934371,8.337730311,6.962657584,1
2.932658736,3.754713292,7.15250745,1
4.958531871,9.85477359,5.844702107,0
4.003775447,3.191936482,0.121458636,0
7.023469576,9.607979861,2.083483403,0
4.624490499,9.23446141,3.758773058,0
2.719981428,5.050874331,6.750077509,0
2.866207772,1.139802072,6.109419276,1
3.432197133,9.721312754,5.125827608,0
3.43764359,3.210965301,7.003494443,1
1.104651763,0.898230001,3.630111432,0
8.112433866,4.326263708,0.349148904,0
8.263704667,9.956800412,7.850117011,0
4.799561231,8.604123076,3.206002488,0
6.061687953,3.950651996,1.466519325,0
3.753538572,5.615586502,2.78830551,0
4.666313907,9.982155248,6.859957262,0
1.530510233,3.25426642,2.263776911,1
1.802868812,8.0878739,3.12284057,0
3.003630955,0.772882507,2.592372426,1
6.95520202,9.152311214,6.961703529,0
0.852933839,8.776501375,6.133269721,0
0.043867799,2.938928211,5.327231409,1
0.088974248,5.929358856,4.346597149,0
8.131699918,3.53816052,0.387738082,0
3.671638939,1.279286994,5.99083784,1
3.534551863,4.947113427,7.714240746,0
5.904435446,9.573782031,6.226598237,0
3.195032239,0.524888523,7.043456997,1
5.709027687,0.474187754,9.111198632,1
0.026342173,0.819753718,2.914529657,0
7.545385895,5.348144509,6.240496189,0
6.197313522,5.929368576,4.442056014,0
3.979563873,5.410068405,4.395080342,0
5.020500601,8.44967446,6.366140545,0
3.146853983,7.36623353,5.89277133,0
6.401263316,8.920292694,8.307813215,0
4.86455384,6.896533997,2.973657264,0
3.016728901,9.407802872,6.145275561,0
1.037736636,3.724771843,3.097536245,1
2.568408677,6.454888751,5.575697431,0
4.233567052,9.975290684,9.443076585,0
1.607576648,0.123533184,5.332666765,1
4.57252509,8.882178502,3.98834073,0
6.328255298,1.908548706,5.970110911,0
1.596383091,0.191606415,3.879871193,0
5.084868896,0.610696305,9.761682427,1
1.902354524,5.137047111,3.052944873,0
1.694314662,1.977570338,3.831563902,1
5.239453017,8.781345074,3.703246212,0
5.524395194,7.19847306,8.317190325,1
5.400901999,4.371799753,7.558640783,0
2.98696551,7.101547482,6.411087225,0
7.223196513,1.126225172,2.770682588,0
3.105629645,2.502011758,4.370747371,1
5.768980286,9.268663341,9.655940572,0
8.276885172,9.402549079,4.547770666,0
4.499178188,8.542252742,5.577452766,0
5.222117646,8.530671507,1.83814132,0
7.437983725,0.551435699,7.76327348,0
4.618329973,8.73193747,8.471166349,0
9.33568138,7.840106443,9.798646274,0
7.230443086,2.294814195,9.48347647,1
5.721404084,2.022780323,7.838826716,0
6.414944281,3.281056221,5.366419727,0
5.107045612,8.408222381,9.265278655,0
3.513546045,8.648979015,3.736176945,0
2.426405199,1.838729955,0.280154798,0
8.516547768,3.128897458,1.015203455,0
1.323156747,6.835677764,5.304592534,0
9.325860747,1.391670756,9.71176152,0
0.625696929,7.082811371,2.403748355,0
1.285940352,1.333465034,8.073364467,1
7.896934309,7.905116749,8.264858229,0
8.119099262,9.78712313,1.449524861,0
5.88407866,9.649789594,2.696874639,0
7.131079096,6.44106701,9.832376622,0
8.575040744,7.588418275,7.969149558,0
1.141473602,2.525518273,5.228231521,1
9.158440273,7.155190263,3.236842297,0
0.377657847,1.090986583,6.692500272,1
6.243415666,8.698525455,0.331765033,0
0.13381832,6.342988218,6.600563094,0
7.411799082,3.392057858,5.51349359,0
1.800745242,7.232291029,0.443467929,0
4.564406614,9.150630574,0.456133538,0
6.195682691,9.912977871,7.468939124,0
1.4642742,2.750191047,1.739546117,1
5.324282216,1.888908861,3.087195907,0
1.116143214,3.755773284,7.562693311,1
8.275757802,8.330644186,7.369820067,0
5.391703878,4.037053003,0.010809743,0
9.431131345,5.254211872,3.72806012,0
6.65146643,6.165077345,9.337879835,0
4.290337473,7.517592293,2.387184421,0
7.392589744,4.737147944,5.643231552,0
4.552078182,8.073096357,7.992595389,0
0.753509425,2.329334928,8.511601549,1
6.035147379,3.295682299,9.009127404,0
5.054731494,4.631276797,5.882692381,0
6.778653218,5.266519124,4.597591026,0
7.547883016,9.872370666,8.665580428,0
7.476850229,2.259365574,1.342575564,1
7.264181216,3.636994068,1.032009325,1
1.46470195,6.951122379,9.086157307,0
7.598099641,3.049844688,4.637954529,0
7.928079696,3.78396535,4.43697025,0
3.003622944,0.694200358,9.854985725,1
5.533913081,0.673636823,7.900508131,0
8.297212671,9.038909078,3.239326,0
8.855274029,9.75950547,0.21649363,0
0.698893466,5.946001934,7.79826311,1
6.581528847,9.308074198,6.709966971,0
0.553510087,8.135835923,4.157872748,0
7.763652336,8.942866269,0.00289586,0
3.035918205,7.86596399,3.745611484,0
0.754306091,0.153390393,8.560322029,1
1.094944142,5.559691103,3.839592815,1
8.356087006,7.243758113,3.061702645,0
6.355976769,4.161117356,8.446822403,0
9.187834675,5.837615606,3.336141198,0
8.101275938,4.744256502,5.456376598,0
7.90914221,7.798917615,5.283167499,1
6.069485774,0.533055608,7.252397503,0
8.724211376,2.593195094,9.882288587,0
0.857596048,4.564059066,5.737359835,1
2.59853796,2.354573236,6.377023147,1
4.135854455,0.339872394,4.94113E-05,1
3.690164867,3.222426652,9.565423336,1
0.993646745,0.717955021,3.149534354,1
9.004743158,7.695824959,2.810190447,0
3.062209682,6.074554218,0.310242488,0
2.533060979,9.30514769,7.968735255,1
7.549543876,6.183677295,2.007984909,0
7.389493981,4.333660197,2.990065805,0
7.139030944,4.536172654,1.864909502,0
6.071284303,8.196413807,9.093272148,0
6.356474818,9.052457268,6.296095918,0
4.313874321,8.672977069,9.421061318,0
6.881041233,0.819216441,7.637939172,0
8.456198266,0.436437839,8.369287015,0
8.67309989,0.627287523,2.704036547,1
5.198609637,7.658513438,6.373746037,0
7.816111867,4.147914492,8.781497336,0
4.611999637,6.561707816,4.64572883,1
1.563406092,6.32449808,5.00890935,0
5.508397496,0.085077671,7.661078315,1
3.646429304,3.69546943,5.318541404,0
3.185536787,7.270052659,1.300431031,0
0.106687546,9.891659075,8.09704432,0
2.106174549,6.853511722,0.451888139,0
9.051701727,8.87593302,2.651460432,0
6.847635952,2.745952701,0.114747829,1
8.616403156,3.808669433,7.055771751,0
0.743529035,4.311921736,9.496640172,0
0.773953078,3.106445971,0.519155917,1
9.299399507,1.515827584,9.055967894,0
8.32055648,8.29846434,1.331553419,0
2.496733202,2.530043317,9.668690285,1
0.116835709,9.556769109,9.142692543,0
4.956974582,4.560641424,2.172691535,0
4.354669787,9.325243604,5.330703972,0
8.955623825,5.294850814,2.843115915,0
2.685058034,2.068223859,4.139786412,1
7.04326523,4.021095377,3.290965461,0
7.209101803,2.702080825,9.249051013,0
8.821175116,4.874083283,0.485194566,0
1.031523088,2.701519839,3.739609806,0
9.96939241,1.516123899,1.966084742,0
4.596394149,3.300207441,3.450550466,0
3.666892886,4.668307206,9.558342646,0
2.122844214,0.566296333,3.709556422,1
9.068601459,4.848199797,6.283475163,0
2.450920321,2.60174103,3.811929063,1
7.275631524,6.090471594,6.634796625,1
9.414710887,3.988894758,7.048687747,0
5.528216285,4.725409314,0.358140866,0
6.147466285,6.379652443,6.679911918,0
0.760852184,4.44257089,2.601978841,1
5.99809426,9.396996111,0.012081008,0
6.572122457,6.927919539,1.211066574,0
5.962881608,3.573539517,7.844869041,0
0.540262707,8.03331875,7.336712108,0
5.063456825,0.322743964,1.78173577,1
3.388398162,9.571622736,5.020155808,0
6.084573603,8.710627667,9.187585289,0
4.897946672,4.847539406,9.797777345,0
5.769539168,4.757436687,4.898970031,0
0.060947868,0.682281251,2.797439799,1
6.635890788,3.196699316,6.897255644,0
7.557876327,8.016681369,3.940996092,0
9.708206091,6.405288313,8.449795806,0
7.308815992,1.995124532,6.231299759,0
1.421414092,1.821068678,6.828754256,1
2.902884944,1.346305413,4.178730083,1
1.539297868,9.55763431,7.639831953,0
3.504063881,5.524641671,9.619124939,0
8.57814247,8.05046704,5.750065247,0
6.103988711,9.386405437,6.001065561,0
4.166703976,3.313017809,9.261174088,0
9.016791111,6.01877401,2.492826946,0
5.526903807,1.83556025,9.150484016,0
2.657608764,2.488942655,6.019082948,1
6.390288536,1.13697984,8.392276177,0
7.150280249,5.015597854,0.299794015,0
3.3293841,9.9945178,8.272582936,0
1.286182443,3.71104689,8.304777122,1
9.971498509,2.200129023,9.580406569,1
0.124973022,9.473321704,9.605728361,0
3.466865735,0.201654142,2.558600112,1
2.660807033,3.89914006,5.567798961,1
2.619711421,0.299139197,9.959326702,0
6.444048175,9.110395767,5.31010146,0
8.750052284,6.376752669,8.201235188,0
2.736690905,9.154646631,9.897834923,0
4.77561291,3.407660147,8.743572286,0
7.57376332,4.042832523,6.771475648,0
1.821222542,8.339857018,7.849043936,0
7.752033192,4.831252926,9.848254552,0
4.999752016,4.677817458,2.95852141,0
6.311202363,4.431680699,5.649413143,0
5.200490438,6.129859292,3.461378468,0
0.005106002,2.259314851,0.84442391,1
1.401329569,4.570969457,3.604306266,1
3.926147143,0.8043653,1.784878124,1
3.201328285,2.358356495,3.532411453,1
7.146919874,2.01335539,5.276559216,1
6.60164425,6.861451284,8.426334757,0
8.972625285,2.266196939,8.433406819,0
9.766189756,5.862867976,1.339665956,0
3.169521571,9.984615185,1.01900549,0
8.811851906,3.310841049,7.883215177,0
7.488776673,9.388978635,1.272446653,0
7.429413077,6.379099131,1.245838052,0
